,Year,AreaHa,Shape__Length,StartDate,Label,FireName
19090,2007,0.0,685,2007-08-03,2007-08 Wildfire,Diamond Creek
19091,2007,630000.0,3196,2007-08-03,2007-08 Wildfire,Diamond Creek
19092,2007,1070000.0,8094,2007-08-03,2007-08 Wildfire,Diamond Creek
19093,2007,580000.0,4590,2007-07-14,2007-08 Wildfire,Morgans Fire
19094,2007,0.0,1039,2007-07-14,2007-08 Wildfire,Morgans Fire
19095,2007,0.0,47,2007-07-14,2007-08 Wildfire,Morgans Fire
19096,2007,560000.0,4967,2007-07-14,2007-08 Wildfire,Morgans Fire
19097,2007,5720000.0,16381,2007-07-14,2007-08 Wildfire,Morgans Fire
19098,2007,4000000.0,13270,2007-07-14,2007-08 Wildfire,Morgans Fire
19099,2007,3410000.0,13375,2007-07-08,2007-08 Wildfire,Zara Road
19100,2007,100000.0,1443,2007-07-16,2007-08 Wildfire,Bull Bull
19101,2007,50000.0,1223,2007-07-28,2007-08 Wildfire, 
19102,2007,30000.0,782,2007-08-17,2007-08 Wildfire,Dummyspit fire
19103,2007,20000.0,687,2007-07-07,2007-08 Wildfire,Stanford Fire
19104,2007,20000.0,764,2007-07-05,2007-08 Wildfire,Cedar Road
19105,2007,50000.0,1281,2007-07-09,2007-08 Wildfire,Dunlow Park 1
19106,2007,0.0,138,2007-07-09,2007-08 Wildfire,Dunlow Park 1
19107,2007,110000.0,1617,2007-07-18,2007-08 Wildfire,Dunlow Park 2
19109,2007,6060000.0,17787,2007-07-30,2007-08 Wildfire,Gumboot
19110,2007,660000.0,5516,2007-08-05,2007-08 Wildfire,Wabba Rd
19111,2007,6870000.0,24568,2007-08-08,2007-08 Wildfire,Joebill
19112,2007,5180000.0,15360,2007-08-08,2007-08 Wildfire,Blackslate
19113,2007,3160000.0,13833,2007-08-08,2007-08 Wildfire,Goldfields
19114,2007,60000.0,1042,2007-08-09,2007-08 Wildfire,Foamy Ck 1
19115,2007,1300000.0,6022,2007-08-09,2007-08 Wildfire,Foamy Ck 2
19116,2007,40000.0,800,2007-08-09,2007-08 Wildfire,Top Creek
19117,2007,2430000.0,10859,2007-08-09,2007-08 Wildfire,Top Creek
19118,2007,1120000.0,6043,2007-08-07,2007-08 Wildfire,Four Mile Creek
19119,2007,20000.0,655,2007-08-13,2007-08 Wildfire,Cedar Rd
19120,2007,2140000.0,9628,2007-08-10,2007-08 Wildfire,Moonpar SF
19121,2007,5130000.0,25527,2007-07-30,2007-08 Wildfire,Comara (west)
19122,2007,660000.0,6659,2007-08-09,2007-08 Wildfire,Jobs Mountain
19123,2007,2940000.0,15430,2007-08-08,2007-08 Wildfire,Kilprotay 1
19124,2007,570000.0,4257,2007-08-08,2007-08 Wildfire,Kilprotay 2
19125,2007,28050000.0,37542,2007-08-03,2007-08 Wildfire,Pargo
19126,2007,130000.0,1726,2007-07-30,2007-08 Wildfire,Dyke
19127,2007,2440000.0,16125,2007-07-30,2007-08 Wildfire,Dyke
19128,2007,14260000.0,85145,2007-07-30,2007-08 Wildfire,Dyke
19129,2007,1810000.0,12948,2007-07-30,2007-08 Wildfire,Comara (east)
19130,2007,2520000.0,11049,2007-08-08,2007-08 Wildfire,Bell Will
19131,2007,140000.0,2001,2007-08-08,2007-08 Wildfire,Thumb Creek
19136,2007,130000.0,1881,2007-08-10,2007-08 Wildfire,Angourie
19137,2007,820000.0,5029,2007-08-10,2007-08 Wildfire,Smalls Rd
19138,2007,70000.0,1504,2007-08-10,2007-08 Wildfire,Smalls Rd
19139,2007,2800000.0,8480,2007-08-05,2007-08 Wildfire,Khan rd
19140,2007,690000.0,3580,2007-08-08,2007-08 Wildfire,Weasel Rd
19141,2007,47420000.0,56532,2007-08-02,2007-08 Wildfire,Koukandowie
19142,2007,4000000.0,11856,2007-08-07,2007-08 Wildfire,Grasstree
19143,2007,13170000.0,18940,2007-08-05,2007-08 Wildfire,Mt Marsh
19144,2007,9980000.0,13794,2007-08-08,2007-08 Wildfire,Jacky Bulbin
19145,2007,1560000.0,5218,2007-08-05,2007-08 Wildfire,Halfway creek
19147,2007,3050000.0,11384,2007-08-07,2007-08 Wildfire,Dingo flat
19148,2007,810000.0,4119,2007-08-02,2007-08 Wildfire,Devils Pulpit No1
19149,2007,2470000.0,7581,2007-08-02,2007-08 Wildfire,Devils Pulpit No2
19150,2007,580000.0,4939,2007-08-02,2007-08 Wildfire,Mill Creek
19151,2007,300000.0,2299,2007-07-20,2007-08 Wildfire,PP burn
19152,2007,1550000.0,6798,2007-09-10,2007-08 Wildfire,Talmoi Road
19154,2007,0.0,254,2007-07-15,2007-08 Wildfire,Fingal St
19155,2007,1220000.0,4496,2007-09-17,2007-08 Wildfire,Calm Downs
19156,2007,380000.0,2560,2007-09-20,2007-08 Wildfire,Smoky Cape Fire
19157,2007,70000.0,1495,2007-08-06,2007-08 Wildfire,Spear Creek
19158,2007,60000.0,2477,2007-08-06,2007-08 Wildfire,Spear Creek
19159,2007,23930000.0,138605,2007-08-06,2007-08 Wildfire,Spear Creek
19160,2007,27650000.0,23098,2007-10-08,2007-08 Wildfire,Boonoo Boonoo
19161,2007,20410000.0,17020,2007-09-21,2007-08 Wildfire,Border Ranges
19163,2007,37260000.0,42062,2007-09-17,2007-08 Wildfire,Henry River
19164,2007,25240000.0,34180,2007-09-17,2007-08 Wildfire,Henry River
19165,2007,8440000.0,17382,2007-09-28,2007-08 Wildfire,McLeods Pinnacle
19166,2007,1830000.0,6738,2007-10-03,2007-08 Wildfire,Oaky Creek
19167,2007,30000.0,969,2007-10-08,2007-08 Wildfire,Rangers Valley
19168,2007,5290000.0,13310,2007-09-11,2007-08 Wildfire,Washpool
19169,2007,160000.0,2071,2007-09-26,2007-08 Wildfire,Target Area
19170,2007,450000.0,4572,2007-09-26,2007-08 Wildfire,Target Area
19172,2007,220000.0,3805,2007-09-26,2007-08 Wildfire,Tooloom Lookout
19173,2007,750000.0,4085,2007-10-01,2007-08 Wildfire,Wiregate
19174,2007,38650000.0,32715,2007-10-01,2007-08 Wildfire,Wonga
19175,2007,61960000.0,139036,2007-10-01,2007-08 Wildfire,Bundjalung
19177,2007,5220000.0,13872,2007-09-28,2007-08 Wildfire,Sandy Creek
19178,2007,1570000.0,7975,2007-10-01,2007-08 Wildfire,Mulcahy
19179,2007,2090000.0,10191,2007-08-10,2007-08 Wildfire,Lions
19180,2007,6060000.0,19721,2007-07-30,2007-08 Wildfire,Backadunn
19182,2007,1190000.0,5348,2007-07-28,2007-08 Wildfire,Hogarth Range
19183,2007,14140000.0,44386,2007-09-19,2007-08 Wildfire,Seven mile gate
19184,2007,9170000.0,16971,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19185,2007,8090000.0,17009,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19186,2007,5570000.0,14557,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19187,2007,220000.0,2308,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19188,2007,60000.0,989,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19189,2007,50000.0,891,2007-09-30,2007-08 Wildfire,Lower Hunter Complex
19190,2007,480000.0,3095,2007-10-01,2007-08 Wildfire,Cliff Face
19191,2007,1410000.0,12287,2007-08-05,2007-08 Wildfire,Mt Myra
19192,2007,0.0,280,2007-08-05,2007-08 Wildfire,Mt Myra
19193,2007,9800000.0,40193,2007-10-02,2007-08 Wildfire,Sandy Gully
19194,2007,3390000.0,13216,2007-08-10,2007-08 Wildfire,Tindag Creek
19195,2007,4100000.0,10844,2007-10-03,2007-08 Wildfire,Vinegar Mountain
19196,2007,17000000.0,33463,2007-10-08,2007-08 Wildfire,Obergs Trail
19197,2007,20000.0,798,2007-08-07,2007-08 Wildfire,Walking Track
19198,2007,160000.0,2640,2007-08-10,2007-08 Wildfire,Gilberts Trail
19199,2007,2710000.0,6472,2007-08-13,2007-08 Wildfire,Warra Trail
19200,2007,100000.0,1451,2007-09-15,2007-08 Wildfire,Rocky
19201,2007,0.0,110,2007-09-29,2007-08 Wildfire,Worimi
19202,2007,0.0,81,2007-09-29,2007-08 Wildfire,Worimi
19203,2007,250000.0,2052,2007-10-01,2007-08 Wildfire,Box Beach
19204,2007,7350000.0,17739,2007-10-16,2007-08 Wildfire,Tuncurry Tip Fire
19205,2007,40000.0,776,2007-10-07,2007-08 Wildfire,Chinaman's Knob
19206,2007,0.0,175,2007-09-25,2007-08 Wildfire,Booti Point
19207,2007,2020000.0,5892,2007-08-11,2007-08 Wildfire,Rookes Road Fire
19208,2007,440000.0,3262,2007-09-11,2007-08 Wildfire,Hockings
19209,2007,0.0,93,2007-09-11,2007-08 Wildfire,Hockings
19210,2007,0.0,85,2007-09-11,2007-08 Wildfire,Hockings
19211,2007,20000.0,698,2007-09-16,2007-08 Wildfire,Hockings 2
19212,2007,440000.0,4339,2007-09-17,2007-08 Wildfire,Gilberts Trail Fire 2
19213,2007,0.0,328,2007-09-29,2007-08 Wildfire,Lindeman's Cove
19214,2007,0.0,89,2007-09-29,2007-08 Wildfire,Lindeman's Cove
19215,2007,20000.0,562,2007-09-29,2007-08 Wildfire,Lindeman's Cove
19216,2007,20000.0,754,2007-09-29,2007-08 Wildfire,Lindeman's Cove Fire
19217,2007,0.0,489,2007-09-29,2007-08 Wildfire,Lindeman's Cove Fire
19218,2007,180000.0,2089,2007-09-28,2007-08 Wildfire,Mt Chapman
19219,2007,10000.0,423,2007-11-21,2007-08 Wildfire,Yacaaba
19220,2007,0.0,186,2007-11-21,2007-08 Wildfire,Yacaaba
19221,2007,0.0,350,2007-11-21,2007-08 Wildfire,Yacaaba Fire
19222,2007,30000.0,645,2007-11-22,2007-08 Wildfire,Mungo Brush Road
19223,2007,0.0,402,2007-11-22,2007-08 Wildfire,Mungo Brush Road
19224,2007,40000.0,1442,2007-11-22,2007-08 Wildfire,Mungo Brush Rd Fire
19225,2007,0.0,170,2007-11-18,2007-08 Wildfire,Cobark Park
19226,2007,80000.0,2602,2008-03-27,2007-08 Wildfire,Appletree Flat Kwiambal NP
19227,2007,310000.0,2789,2007-10-08,2007-08 Wildfire,Coolatai
19228,2007,20000.0,1249,2007-09-01,2007-08 Wildfire,Foot Bridge Fire
19229,2007,4250000.0,15026,2007-08-11,2007-08 Wildfire,Cut Fence Fire
19230,2007,750000.0,8638,2007-08-11,2007-08 Wildfire,Cut Fence Fire
19231,2007,0.0,310,2007-10-18,2007-08 Wildfire,Cave Beach Fire
19232,2007,410000.0,3428,2007-07-05,2007-08 Wildfire,Bean Creek Fire
19233,2007,490000.0,4371,2007-07-05,2007-08 Wildfire,Stibbards Lane fire
19234,2007,11040000.0,26347,2007-07-14,2007-08 Wildfire,Currawinya HR
19235,2007,0.0,739,2007-08-03,2007-08 Wildfire,Niangala TSR
19236,2007,40000.0,1039,2007-08-03,2007-08 Wildfire,Niangala TSR
19237,2007,4900000.0,16288,2007-08-04,2007-08 Wildfire,Rodgers Road
19238,2007,780000.0,5003,2007-08-05,2007-08 Wildfire,Jiggi Fire
19239,2007,420000.0,3096,2007-08-06,2007-08 Wildfire,Williams Road Fire (Kyogle)
19240,2007,3560000.0,9167,2007-08-06,2007-08 Wildfire,Locketts Crossing
19241,2007,250000.0,2850,2007-08-08,2007-08 Wildfire,Tuckers Knob
19242,2007,1290000.0,6491,2007-08-08,2007-08 Wildfire,Plumbago
19243,2007,3940000.0,8594,2007-08-10,2007-08 Wildfire,Teagues Ridge Fire
19244,2007,30190000.0,50122,2007-08-10,2007-08 Wildfire,Grogan Fire
19245,2007,5260000.0,14046,2007-08-10,2007-08 Wildfire,Bourkes
19246,2007,300000.0,2364,2007-08-10,2007-08 Wildfire,Pitkin
19247,2007,2550000.0,8074,2007-08-10,2007-08 Wildfire,Kelly
19248,2007,1900000.0,5865,2007-08-11,2007-08 Wildfire,Higgingbottom Rd Fire
19249,2007,130000.0,1688,2007-08-11,2007-08 Wildfire,Bluff River Road
19250,2007,2600000.0,7903,2007-08-11,2007-08 Wildfire,Ballangara Branson Rd
19251,2007,5470000.0,21297,2007-08-11,2007-08 Wildfire,Pee Dee Rd Fire
19252,2007,5470000.0,19202,2007-08-12,2007-08 Wildfire,Helmet Mountain
19253,2007,2930000.0,11169,2007-08-12,2007-08 Wildfire,Red Hill Fire
19254,2007,2600000.0,7903,2007-08-13,2007-08 Wildfire,Cooperbung
19255,2007,840000.0,4578,2007-08-13,2007-08 Wildfire,Cooperbung
19256,2007,1200000.0,7811,2007-09-16,2007-08 Wildfire,Mt Seaview
19257,2007,13830000.0,17387,2007-09-17,2007-08 Wildfire,Rover Park Road
19258,2007,10000.0,706,2007-09-19,2007-08 Wildfire,Henry River
19259,2007,13700000.0,25908,2007-09-20,2007-08 Wildfire,Rivertree
19260,2007,190000.0,2038,2007-09-20,2007-08 Wildfire,Rivertree
19261,2007,10000.0,975,2007-09-20,2007-08 Wildfire,Smokey Cape Fire
19262,2007,280000.0,2179,2007-09-21,2007-08 Wildfire,Border Rangers
19263,2007,1690000.0,7523,2007-09-23,2007-08 Wildfire,Pretty Gully
19264,2007,4330000.0,9487,2007-09-23,2007-08 Wildfire,Gilgurry Fire
19265,2007,2290000.0,9182,2007-09-25,2007-08 Wildfire,Cliff Mountain Fire
19266,2007,590000.0,3717,2007-09-26,2007-08 Wildfire,Old Maryland Road
19267,2007,1370000.0,4989,2007-09-26,2007-08 Wildfire,North Pindimar
19268,2007,120000.0,1364,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19269,2007,1210000.0,6428,2007-10-01,2007-08 Wildfire,Cullendore Dip
19270,2007,0.0,404,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19271,2007,50000.0,1337,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19272,2007,10000.0,893,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19273,2007,510000.0,3231,2007-10-01,2007-08 Wildfire,Banda Banda
19274,2007,200000.0,2057,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19275,2007,130000.0,1854,2007-10-01,2007-08 Wildfire,LOWER HUNTER COMPLEX
19276,2007,76920000.0,118774,2007-10-01,2007-08 Wildfire,Banda Banda
19277,2007,40000.0,878,2007-10-01,2007-08 Wildfire,Banda Banda
19278,2007,120000.0,1412,2007-10-02,2007-08 Wildfire,Lemans Rd Fire
19279,2007,160000.0,2251,2007-10-03,2007-08 Wildfire,Butts Creek Rd Fire
19280,2007,0.0,129,2007-10-04,2007-08 Wildfire,Obergs
19281,2007,0.0,85,2007-10-04,2007-08 Wildfire,Obergs
19282,2007,0.0,79,2007-10-04,2007-08 Wildfire,Obergs
19283,2007,520000.0,2807,2007-10-07,2007-08 Wildfire,MT Brown
19284,2007,50000.0,897,2007-10-08,2007-08 Wildfire,Mills
19285,2007,0.0,86,2007-10-08,2007-08 Wildfire,Rangers Valley
19286,2007,70000.0,1238,2007-10-15,2007-08 Wildfire,Watters Fire
19287,2007,18960000.0,42833,2007-10-15,2007-08 Wildfire,Watters Fire
19288,2007,90000.0,3876,2007-10-15,2007-08 Wildfire,Watters Fire
19289,2007,10000.0,512,2007-10-15,2007-08 Wildfire,Watters Fire
19290,2007,120000.0,4059,2007-10-15,2007-08 Wildfire,Watters Fire
19291,2007,20000.0,673,2007-10-15,2007-08 Wildfire,Watters Fire
19292,2007,110000.0,2174,2007-10-15,2007-08 Wildfire,Watters Fire
19293,2007,20000.0,1051,2007-10-15,2007-08 Wildfire,Watters Fire
19294,2007,130000.0,3142,2007-10-15,2007-08 Wildfire,Watters Fire
19295,2007,1560000.0,10396,2007-10-16,2007-08 Wildfire,Keera Creek
19296,2007,2420000.0,6409,2007-10-22,2007-08 Wildfire,Serpentine Fire
19297,2007,50000.0,1300,2007-10-22,2007-08 Wildfire,Serpentine Fire
19298,2007,110000.0,3380,2008-05-06,2007-08 Wildfire,NW Minnie WATER HR 05050910991
19299,2007,740000.0,5869,2008-05-06,2007-08 Wildfire,NW Minnie WATER HR 05050910991
19300,2007,0.0,1229,2007-07-14,2007-08 Wildfire,Morgans Fire
19301,2007,0.0,628,2007-07-14,2007-08 Wildfire,Morgans Fire
19302,2007,0.0,199,2007-07-14,2007-08 Wildfire,Morgans Fire
19303,2007,10000.0,1222,2007-07-14,2007-08 Wildfire,Morgans Fire
19304,2007,0.0,257,2007-07-14,2007-08 Wildfire,Morgans Fire
19305,2007,0.0,609,2007-07-14,2007-08 Wildfire,Morgans Fire
19306,2007,0.0,486,2007-07-14,2007-08 Wildfire,Morgans Fire
19307,2007,20000.0,4906,2007-07-14,2007-08 Wildfire,Morgans Fire
19308,2007,0.0,4645,2007-07-14,2007-08 Wildfire,Morgans Fire
19309,2007,0.0,2599,2007-07-14,2007-08 Wildfire,Morgans Fire
19310,2007,0.0,1932,2007-07-14,2007-08 Wildfire,Morgans Fire
19311,2007,0.0,80,2007-07-14,2007-08 Wildfire,Morgans Fire
19312,2007,0.0,1713,2007-07-14,2007-08 Wildfire,Morgans Fire
19313,2007,0.0,320,2007-07-14,2007-08 Wildfire,Morgans Fire
19314,2007,0.0,325,2007-07-14,2007-08 Wildfire,Morgans Fire
19315,2007,0.0,780,2007-07-14,2007-08 Wildfire,Morgans Fire
19316,2007,0.0,155,2007-07-14,2007-08 Wildfire,Morgans Fire
19317,2007,0.0,130,2007-07-14,2007-08 Wildfire,Morgans Fire
19318,2007,0.0,2144,2007-07-14,2007-08 Wildfire,Morgans Fire
19319,2007,0.0,273,2007-07-14,2007-08 Wildfire,Morgans Fire
19320,2007,0.0,1,2007-07-14,2007-08 Wildfire,Morgans Fire
19321,2007,0.0,297,2007-07-14,2007-08 Wildfire,Morgans Fire
19322,2007,0.0,227,2007-07-14,2007-08 Wildfire,Morgans Fire
19323,2007,130000.0,2895,2007-08-03,2007-08 Wildfire,Niangala TSR
19324,2007,0.0,12,2007-08-03,2007-08 Wildfire,Niangala TSR
19325,2007,90000.0,1395,2007-08-03,2007-08 Wildfire,Diamond Fire Trail Butterleaf
19326,2007,0.0,152,2007-08-03,2007-08 Wildfire,Diamond Fire Trail Butterleaf
19327,2007,180000.0,2210,2007-08-03,2007-08 Wildfire,Spear Creek
19328,2007,170000.0,3126,2007-08-03,2007-08 Wildfire,Spear Creek
19329,2007,1200000.0,17088,2007-08-03,2007-08 Wildfire,Spear Creek
19330,2007,100000.0,2925,2007-08-03,2007-08 Wildfire,Spear Creek
19331,2007,290000.0,2953,2007-08-03,2007-08 Wildfire,Spear Creek
19332,2007,40000.0,1710,2007-08-03,2007-08 Wildfire,Spear Creek
19333,2007,0.0,78,2007-08-03,2007-08 Wildfire,Spear Creek
19334,2007,10000.0,592,2007-08-03,2007-08 Wildfire,Spear Creek
19335,2007,0.0,268,2007-08-03,2007-08 Wildfire,Spear Creek
19336,2007,150000.0,3565,2007-08-03,2007-08 Wildfire,Spear Creek
19337,2007,10000.0,505,2007-08-03,2007-08 Wildfire,Spear Creek
19338,2007,0.0,87,2007-08-03,2007-08 Wildfire,Spear Creek
19339,2007,90000.0,1908,2007-08-03,2007-08 Wildfire,Spear Creek
19340,2007,0.0,129,2007-08-03,2007-08 Wildfire,Spear Creek
19341,2007,50000.0,991,2007-08-03,2007-08 Wildfire,Spear Creek
19342,2007,140000.0,1780,2007-08-03,2007-08 Wildfire,Spear Creek
19343,2007,130000.0,1709,2007-08-03,2007-08 Wildfire,Spear Creek
19344,2007,20000.0,900,2007-08-03,2007-08 Wildfire,Spear Creek
19345,2007,0.0,73,2007-08-03,2007-08 Wildfire,Spear Creek
19346,2007,0.0,338,2007-08-03,2007-08 Wildfire,Spear Creek
19347,2007,20000.0,949,2007-08-03,2007-08 Wildfire,Spear Creek
19348,2007,80000.0,2524,2007-08-03,2007-08 Wildfire,Spear Creek
19349,2007,0.0,465,2007-08-03,2007-08 Wildfire,Spear Creek
19350,2007,20000.0,668,2007-08-03,2007-08 Wildfire,Spear Creek
19351,2007,0.0,40,2007-08-03,2007-08 Wildfire,Spear Creek
19352,2007,0.0,195,2007-08-03,2007-08 Wildfire,Spear Creek
19353,2007,0.0,402,2007-08-03,2007-08 Wildfire,Spear Creek
19354,2007,40000.0,1420,2007-08-03,2007-08 Wildfire,Spear Creek
19355,2007,150000.0,3523,2007-08-03,2007-08 Wildfire,Spear Creek
19356,2007,0.0,324,2007-08-03,2007-08 Wildfire,Spear Creek
19357,2007,0.0,319,2007-08-03,2007-08 Wildfire,Spear Creek
19358,2007,140000.0,1781,2007-08-03,2007-08 Wildfire,Spear Creek
19359,2007,0.0,272,2007-08-03,2007-08 Wildfire,Spear Creek
19360,2007,170000.0,2232,2007-08-03,2007-08 Wildfire,Spear Creek
19361,2007,130000.0,1542,2007-08-03,2007-08 Wildfire,Spear Creek
19362,2007,110000.0,1747,2007-08-03,2007-08 Wildfire,Spear Creek
19363,2007,60000.0,1101,2007-08-03,2007-08 Wildfire,Spear Creek
19364,2007,0.0,16,2007-08-03,2007-08 Wildfire,Spear Creek
19365,2007,500000.0,4792,2007-08-03,2007-08 Wildfire,Spear Creek
19366,2007,10000.0,804,2007-08-03,2007-08 Wildfire,Spear Creek
19367,2007,0.0,327,2007-08-03,2007-08 Wildfire,Spear Creek
19368,2007,10000.0,498,2007-08-03,2007-08 Wildfire,Spear Creek
19369,2007,20000.0,705,2007-08-03,2007-08 Wildfire,Spear Creek
19370,2007,0.0,268,2007-08-03,2007-08 Wildfire,Spear Creek
19371,2007,0.0,320,2007-08-03,2007-08 Wildfire,Spear Creek
19372,2007,20000.0,613,2007-08-03,2007-08 Wildfire,Spear Creek
19373,2007,170000.0,3294,2007-08-03,2007-08 Wildfire,Spear Creek
19374,2007,0.0,232,2007-08-03,2007-08 Wildfire,Spear Creek
19375,2007,20000.0,737,2007-08-03,2007-08 Wildfire,Spear Creek
19376,2007,0.0,315,2007-08-03,2007-08 Wildfire,Spear Creek
19377,2007,70000.0,1751,2007-08-03,2007-08 Wildfire,Spear Creek
19378,2007,10000.0,842,2007-08-03,2007-08 Wildfire,Spear Creek
19379,2007,160000.0,2295,2007-08-03,2007-08 Wildfire,Spear Creek
19380,2007,140000.0,2848,2007-08-03,2007-08 Wildfire,Spear Creek
19381,2007,4540000.0,13434,2007-08-07,2007-08 Wildfire,Jobs Mountain Fire
19382,2007,0.0,211,2007-08-07,2007-08 Wildfire,Jobs Mountain Fire
19383,2007,0.0,1278,2007-08-07,2007-08 Wildfire,Jobs Mountain Fire
19384,2007,0.0,160,2007-08-07,2007-08 Wildfire,Jobs Mountain Fire
19385,2007,0.0,70,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19386,2007,0.0,70,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19387,2007,70000.0,1648,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19388,2007,30000.0,851,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19389,2007,250000.0,2475,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19390,2007,0.0,772,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19391,2007,490000.0,2588,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19392,2007,0.0,671,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19393,2007,490000.0,8173,2007-08-08,2007-08 Wildfire,Sweeneys Fire
19394,2007,10000.0,790,2007-08-10,2007-08 Wildfire,Malara Fire
19395,2007,160000.0,3335,2007-08-10,2007-08 Wildfire,Malara Fire
19396,2007,80000.0,1536,2007-08-10,2007-08 Wildfire,Malara Fire
19397,2007,70000.0,2581,2007-08-10,2007-08 Wildfire,Malara Fire
19398,2007,0.0,711,2007-08-10,2007-08 Wildfire,Malara Fire
19399,2007,1250000.0,6899,2007-08-10,2007-08 Wildfire,Malara Fire
19400,2007,0.0,89,2007-08-10,2007-08 Wildfire,Malara Fire
19401,2007,820000.0,4367,2007-08-10,2007-08 Wildfire,Malara Fire
19402,2007,0.0,647,2007-08-10,2007-08 Wildfire,Malara Fire
19403,2007,20000.0,1594,2007-08-10,2007-08 Wildfire,Malara Fire
19404,2007,0.0,244,2007-08-10,2007-08 Wildfire,Malara Fire
19405,2007,10000.0,1284,2007-08-10,2007-08 Wildfire,Malara Fire
19406,2007,0.0,491,2007-08-10,2007-08 Wildfire,Malara Fire
19407,2007,0.0,473,2007-08-10,2007-08 Wildfire,Malara Fire
19408,2007,40000.0,1059,2007-08-10,2007-08 Wildfire,Malara Fire
19409,2007,0.0,20,2007-08-10,2007-08 Wildfire,Malara Fire
19410,2007,0.0,888,2007-08-10,2007-08 Wildfire,Malara Fire
19411,2007,0.0,280,2007-08-10,2007-08 Wildfire,Malara Fire
19412,2007,50000.0,1072,2007-08-10,2007-08 Wildfire,Malara Fire
19413,2007,0.0,536,2007-08-10,2007-08 Wildfire,Malara Fire
19414,2007,0.0,370,2007-08-10,2007-08 Wildfire,Talmoi Road
19415,2007,0.0,324,2007-08-10,2007-08 Wildfire,Talmoi Road
19416,2007,0.0,188,2007-08-10,2007-08 Wildfire,Talmoi Road
19417,2007,0.0,400,2007-08-10,2007-08 Wildfire,Talmoi Road
19418,2007,0.0,834,2007-08-10,2007-08 Wildfire,Talmoi Road
19419,2007,0.0,340,2007-08-10,2007-08 Wildfire,Talmoi Road
19420,2007,0.0,215,2007-08-10,2007-08 Wildfire,Talmoi Road
19421,2007,0.0,317,2007-08-10,2007-08 Wildfire,Talmoi Road
19422,2007,0.0,427,2007-08-10,2007-08 Wildfire,Talmoi Road
19423,2007,0.0,460,2007-08-10,2007-08 Wildfire,Talmoi Road
19424,2007,0.0,234,2007-08-10,2007-08 Wildfire,Talmoi Road
19425,2007,0.0,619,2007-08-10,2007-08 Wildfire,Talmoi Road
19426,2007,30000.0,1138,2007-08-10,2007-08 Wildfire,Talmoi Road
19427,2007,0.0,676,2007-08-13,2007-08 Wildfire,Millbank Fire
19428,2007,0.0,137,2007-08-13,2007-08 Wildfire,Millbank Fire
19429,2007,0.0,310,2007-08-13,2007-08 Wildfire,Millbank Fire
19430,2007,10000.0,622,2007-08-13,2007-08 Wildfire,Millbank Fire
19431,2007,0.0,210,2007-08-13,2007-08 Wildfire,Millbank Fire
