2013,0.0,89,2013-08-17,2013-14 Wildfire,Bare Island Lawn
2013,1620000.0,7929,2014-01-03,2013-14 Wildfire,Wacthimbark Fire
2013,7050000.0,18485,2013-12-22,2013-14 Wildfire,Pimple Creek Fire
2013,12970000.0,38982,2013-12-17,2013-14 Wildfire,Wiakok-Kauthi Creek Fire
2013,440000.0,2963,2013-10-30,2013-14 Wildfire,Hat Head Headland
2013,2580000.0,10922,2013-08-14,2013-14 Wildfire,Roses Road Fire
2013,60000.0,1024,2013-09-03,2013-14 Wildfire,Tee Tree Lane
2013,1550000.0,7108,2013-10-29,2013-14 Wildfire,Yessabah Forest Fire
2013,10000.0,683,2013-08-09,2013-14 Wildfire,Ryans Cut
2013,0.0,266,2014-01-18,2013-14 Wildfire,Winfield Fire Trail
2013,48400000.0,43614,2014-01-18,2013-14 Wildfire,Moombril
2013,257810000.0,143638,2014-01-05,2013-14 Wildfire,Sheepskin Complex
2013,20000.0,573,2014-01-06,2013-14 Wildfire,Black Butt Range Rd
2013,60000.0,3283,2014-01-15,2013-14 Wildfire,Bommi Windrows
2013,30000.0,3892,2014-01-15,2013-14 Wildfire,Bommi Windrows
2013,70000.0,1056,2013-08-28,2013-14 Wildfire,Birdie Beach Fire
2013,2500000.0,7612,2013-09-11,2013-14 Wildfire,"Avenue Rd Fire, Bungawalbin NP"
2013,10000.0,579,2013-08-22,2013-14 Wildfire,Abermain bush alight
2013,0.0,292,2013-08-22,2013-14 Wildfire,Abermain bush alight
2013,0.0,72,2013-08-22,2013-14 Wildfire,Abermain bush alight
2013,0.0,471,2013-09-01,2013-14 Wildfire,Sugarloaf Range Powerlines
2013,240000.0,2440,2013-09-10,2013-14 Wildfire,Moggs Swamp Warra National Park
2013,0.0,32,2013-10-10,2013-14 Wildfire,Bush alight West Head
2013,0.0,15,2013-07-03,2013-14 Wildfire,Uri Track No. 4
2013,0.0,10,2013-07-03,2013-14 Wildfire,Uri Track No. 4
2013,52360000.0,79835,2013-10-01,2013-14 Wildfire,Crowdy Gap Fire
2013,10000.0,377,2013-10-29,2013-14 Wildfire,Boggy Swamp Lightning Strike
2013,0.0,103,2013-11-08,2013-14 Wildfire,Mt Sugarloaf - Bush Alight
2013,28720000.0,51684,2013-10-17,2013-14 Wildfire,Ruttleys Road Fire
2013,20000.0,625,2013-10-13,2013-14 Wildfire,Gogerly Hill Fire
2013,140000.0,1432,2013-10-17,2013-14 Wildfire,Boolambayte Rd Fire
2013,140000.0,2253,2013-10-03,2013-14 Wildfire,Seal Rocks Fire
2013,0.0,32,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,0.0,14,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,0.0,13,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,0.0,12,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
